MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		positive regulation of transforming growth factor beta3 production			ISO	RGD:620218 	J:155856 	
MGI:894312	Crhr2	corticotropin releasing hormone receptor 2	6		positive regulation of interleukin-6 production			ISO	RGD:70547 	J:155856 	
MGI:1889506	Crlf2	cytokine receptor-like factor 2	5		positive regulation of interleukin-5 production			ISO	Q9HC73 	J:164563 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of cytokine production			ISO	O95727 	J:164563 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of cytokine production			ISS	O95727 	J:114711 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of interferon-gamma production			IMP		J:145314 	
MGI:1339758	Csf1r	colony stimulating factor 1 receptor	18		positive regulation of chemokine production			ISO	P07333 	J:164563 	
MGI:1339752	Csf2	colony stimulating factor 2 (granulocyte-macrophage)	11		positive regulation of interleukin-23 production			ISO	P04141 	J:164563 	
MGI:1097153	Cx3cl1	chemokine (C-X3-C motif) ligand 1	8		positive regulation of transforming growth factor beta1 production			IMP	MGI:3608773 	J:130909 	
MGI:2387642	Cxcl17	chemokine (C-X-C motif) ligand 17	7		positive regulation of vascular endothelial growth factor production			IBA	PTN002204389 	J:265628 	
MGI:2387642	Cxcl17	chemokine (C-X-C motif) ligand 17	7		positive regulation of vascular endothelial growth factor production			ISO	Q6UXB2 	J:164563 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		positive regulation of interleukin-6 production			ISO	P13498 	J:164563 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		positive regulation of tumor necrosis factor production			ISO	P13498 	J:164563 	
MGI:88574	Cybb	cytochrome b-245, beta polypeptide	X		positive regulation of tumor necrosis factor production			ISO	RGD:620574 	J:155856 	
MGI:88590	Cyp1b1	cytochrome P450, family 1, subfamily b, polypeptide 1	17		positive regulation of vascular endothelial growth factor production			IMP		J:197371 	
MGI:1270148	Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	4		positive regulation of tumor necrosis factor production			ISO	RGD:620007 	J:155856 	
MGI:1923520	Cyrib	CYFIP related Rac1 interactor B	15		positive regulation of interferon-gamma production			IDA		J:186455 	
MGI:109247	Ddit3	DNA-damage inducible transcript 3	10		positive regulation of interleukin-8 production			ISO	P35638 	J:164563 	
MGI:1298381	Ddt	D-dopachrome tautomerase	10		positive regulation of tumor necrosis factor production			ISO	P30046 	J:164563 	
MGI:2144727	Ddx1	DEAD box helicase 1	12		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of interferon-alpha production			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD box helicase 3, X-linked	X		positive regulation of interferon-beta production			ISO	O00571 	J:164563 	
MGI:1860494	Ddx21	DExD box helicase 21	10		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of granulocyte macrophage colony-stimulating factor production			ISO	O95786 	J:164563 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interferon-alpha production			ISO	O95786 	J:164563 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interferon-beta production			IBA	PTN000362755 	J:265628 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interferon-beta production			IMP		J:183219 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interferon-beta production			ISO	O95786 	J:164563 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interleukin-6 production			ISO	O95786 	J:164563 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of interleukin-8 production			ISO	O95786 	J:164563 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:2442858	Ddx58	DEAD/H box helicase 58	4		positive regulation of tumor necrosis factor production			ISO	O95786 	J:164563 	
MGI:3651158	Defb25	defensin beta 25	2		positive regulation of chemokine (C-C motif) ligand 5 production			IBA	PTN001030034 	J:265628 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		positive regulation of interferon-alpha production			ISO	Q08211 	J:164563 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		positive regulation of interferon-beta production			ISO	Q08211 	J:164563 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		positive regulation of interleukin-18 production			IMP		J:243487 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		positive regulation of interleukin-6 production			ISO	Q08211 	J:164563 	
MGI:108177	Dhx9	DEAH (Asp-Glu-Ala-His) box polypeptide 9	1		positive regulation of tumor necrosis factor production			ISO	Q08211 	J:164563 	
MGI:2445102	Dhx33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	11		positive regulation of type I interferon production			IMP		J:257328 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		positive regulation of interferon-alpha production			ISO	Q9H2U1 	J:164563 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:1931560	Dhx58	DEXH (Asp-Glu-X-His) box polypeptide 58	11		positive regulation of interferon-beta production			IBA	PTN000362755 	J:265628 	
MGI:1931560	Dhx58	DEXH (Asp-Glu-X-His) box polypeptide 58	11		positive regulation of type I interferon production			IMP		J:156867 	
MGI:94900	Dlk1	delta like non-canonical Notch ligand 1	12		positive regulation of cytokine production			IDA		J:233118 	
MGI:94924	Drd2	dopamine receptor D2	9		positive regulation of glial cell-derived neurotrophic factor production			ISO	P14416 	J:164563 	
MGI:95295	Egr1	early growth response 1	18		positive regulation of chemokine production			IMP		J:66141 	
MGI:95295	Egr1	early growth response 1	18		positive regulation of interleukin-1 beta production			IMP		J:66141 	
MGI:1353449	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	17		positive regulation of chemokine production			IMP		J:196269 	
MGI:1353449	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	17		positive regulation of cytokine production			IMP		J:196269 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		positive regulation of vascular endothelial growth factor production	happens at the same time as cellular response to glucose starvation		IMP		J:215862 	
MGI:1341830	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3	6		positive regulation of vascular endothelial growth factor production			ISO	Q9NZJ5 	J:164563 	
MGI:2679229	Elane	elastase, neutrophil expressed	10		positive regulation of interleukin-8 production			ISO	P08246 	J:164563 	
MGI:107569	Epx	eosinophil peroxidase	11		positive regulation of interleukin-4 production	regulates a function/process that happens in CD4-positive helper T cell		IMP	MGI:2182952 	J:112446 	
MGI:107508	Ereg	epiregulin	5		positive regulation of cytokine production			IMP		J:101520 	
MGI:107508	Ereg	epiregulin	5		positive regulation of cytokine production			ISO	O14944 	J:164563 	
MGI:107508	Ereg	epiregulin	5		positive regulation of interleukin-6 production			IMP		J:101520 	
MGI:101802	F2r	coagulation factor II (thrombin) receptor	13		positive regulation of interleukin-6 production			ISO	P25116 	J:164563 	
MGI:101802	F2r	coagulation factor II (thrombin) receptor	13		positive regulation of interleukin-8 production			ISO	P25116 	J:164563 	
MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13		positive regulation of cytokine production involved in immune response			ISO	P55085 	J:164563 	
MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13		positive regulation of interleukin-6 production			ISO	P55085 	J:164563 	
MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13		positive regulation of interleukin-8 production			ISO	P55085 	J:164563 	
MGI:88381	F3	coagulation factor III	3		positive regulation of interleukin-8 production			ISO	P13726 	J:164563 	
MGI:109324	Fadd	Fas (TNFRSF6)-associated via death domain	7		positive regulation of interferon-gamma production			IMP		J:176448 	
MGI:109324	Fadd	Fas (TNFRSF6)-associated via death domain	7		positive regulation of interleukin-8 production			ISO	Q13158 	J:164563 	
MGI:109324	Fadd	Fas (TNFRSF6)-associated via death domain	7		positive regulation of tumor necrosis factor production			ISO	Q13158 	J:164563 	
MGI:95494	Fcer1a	Fc receptor, IgE, high affinity I, alpha polypeptide	1		positive regulation of granulocyte macrophage colony-stimulating factor production	regulates a function/process that happens in mast cell		IDA		J:37676 	
MGI:95494	Fcer1a	Fc receptor, IgE, high affinity I, alpha polypeptide	1		positive regulation of interleukin-3 production	regulates a function/process that happens in CL:0000097		IDA		J:37676 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of interleukin-10 production			IMP	MGI:2384004 	J:83995 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of interleukin-4 production			IMP		J:144525 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of interleukin-6 production	regulates a function/process that happens in mast cell		IDA		J:88051 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of interleukin-6 production	regulates a function/process that happens in mast cell		IMP	MGI:2384004 	J:88051 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of mast cell cytokine production	regulates a function/process that happens in mast cell		IDA		J:88051 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of mast cell cytokine production	regulates a function/process that happens in mast cell		IMP	MGI:2384004 	J:88051 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of tumor necrosis factor production	regulates a function/process that happens in mast cell		IDA		J:88051 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of tumor necrosis factor production			IMP	MGI:1857165 	J:78298 	
MGI:95496	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	1		positive regulation of tumor necrosis factor production	regulates a function/process that happens in mast cell		IMP	MGI:2384004 	J:88051 	
MGI:95500	Fcgr3	Fc receptor, IgG, low affinity III	1		positive regulation of tumor necrosis factor production			IMP	MGI:1861924 	J:78298 	
MGI:1341158	Fcnb	ficolin B	2		positive regulation of interleukin-8 production			ISO	O00602 	J:164563 	
MGI:2443583	Fermt1	fermitin family member 1	2		positive regulation of transforming growth factor beta production			IMP		J:210448 	
MGI:2441731	Ffar2	free fatty acid receptor 2	7		positive regulation of chemokine production			IMP		J:211434 	
MGI:2441731	Ffar2	free fatty acid receptor 2	7		positive regulation of cytokine production involved in immune response			IMP		J:211434 	
MGI:2441731	Ffar2	free fatty acid receptor 2	7		positive regulation of interleukin-8 production			ISO	O15552 	J:164563 	
MGI:2685324	Ffar3	free fatty acid receptor 3	7		positive regulation of chemokine production			IMP		J:211434 	
MGI:2685324	Ffar3	free fatty acid receptor 3	7		positive regulation of cytokine production involved in immune response			IMP		J:211434 	
MGI:95527	Fgr	FGR proto-oncogene, Src family tyrosine kinase	4		positive regulation of cytokine production			IDA		J:177211 	
MGI:1100500	Flot1	flotillin 1	17		positive regulation of cytokine production			ISO	O75955 	J:164563 	
MGI:1100500	Flot1	flotillin 1	17		positive regulation of interferon-beta production			ISO	O75955 	J:164563 	
MGI:95559	Flt3	FMS-like tyrosine kinase 3	5		positive regulation of interferon-alpha production			IMP	MGI:3628823 	J:159599 	
MGI:95559	Flt3	FMS-like tyrosine kinase 3	5		positive regulation of interferon-gamma production			IMP	MGI:3628823 	J:159599 	
MGI:95559	Flt3	FMS-like tyrosine kinase 3	5		positive regulation of interleukin-12 production			IMP	MGI:3628823 	J:159599 	
MGI:95561	Flt4	FMS-like tyrosine kinase 4	11		positive regulation of vascular endothelial growth factor production			ISO	P35916 	J:164563 	
MGI:1891436	Foxp3	forkhead box P3	X		positive regulation of interleukin-4 production			IMP		J:165629 	
MGI:1891436	Foxp3	forkhead box P3	X		positive regulation of transforming growth factor beta1 production	regulates a function/process caused by the action of CD4-positive, alpha-beta T cell		IDA		J:117627 	
MGI:1914707	Frmd8	FERM domain containing 8	19		positive regulation of tumor necrosis factor production			ISO	Q9BZ67 	J:164563 	
MGI:97513	Furin	furin (paired basic amino acid cleaving enzyme)	7		positive regulation of transforming growth factor beta1 activation			ISO	P09958 	J:164563 	
MGI:108571	Fzd5	frizzled class receptor 5	1		positive regulation of interferon-gamma production			ISO	Q13467 	J:164563 	
MGI:108571	Fzd5	frizzled class receptor 5	1		positive regulation of interleukin-1 beta production	regulates a function/process that happens in neuron of cerebral cortex		IGI	CPX-1134 P22725 	J:176368 	
MGI:108571	Fzd5	frizzled class receptor 5	1		positive regulation of T cell cytokine production			ISO	Q13467 	J:164563 	
MGI:108571	Fzd5	frizzled class receptor 5	1		positive regulation of tumor necrosis factor production	regulates a function/process that happens in neuron of cerebral cortex,uses UniProtKB:P06804		IGI	CPX-1134 P22725 	J:176368 	
MGI:95640	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	6		positive regulation of cytokine production			ISO	P04406 	J:164563 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of cytokine production			IDA		J:141227 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-13 production	regulates a function/process that happens in T cell		IMP		J:58199 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-13 production			ISO	P23771 	J:164563 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-4 production	regulates a function/process that happens in T cell		IDA		J:123632 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-4 production	regulates a function/process that happens in T cell		IMP		J:58199 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-5 production	regulates a function/process that happens in T cell		IMP		J:58199 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of interleukin-5 production			ISO	P23771 	J:164563 	
MGI:95663	Gata3	GATA binding protein 3	2		positive regulation of T-helper 2 cell cytokine production			IMP		J:91286 	
