NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	11		Rejected!	
GOBP_T_CELL_LINEAGE_COMMITMENT	31	30		
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	22	22		
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	148	145		
GOBP_T_CELL_CYTOKINE_PRODUCTION	49	47		
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	7		Rejected!	
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	16	16		
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	6		Rejected!	
GOBP_IMMUNOGLOBULIN_PRODUCTION	280	145		
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	83	82		
GOBP_DENDRITIC_CELL_CHEMOTAXIS	20	20		
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	7		Rejected!	
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	30	30		
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	12		Rejected!	
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	9		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	32	29		
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	17	17		
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	8		Rejected!	
GOBP_IMMUNE_COMPLEX_CLEARANCE	6		Rejected!	
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	74	65		
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	30	27		
GOBP_CHRONIC_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	5		Rejected!	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	421	283		
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	590	437		
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	127	113		
GOBP_TYPE_II_HYPERSENSITIVITY	6		Rejected!	
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	41	40		
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	5		Rejected!	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	471	329		
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	176	47		
GOBP_T_CELL_MEDIATED_IMMUNITY	146	139		
GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	8		Rejected!	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	478	340		
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	5		Rejected!	
GOBP_GERMINAL_CENTER_FORMATION	16	16		
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	17	17		
GOBP_PLASMACYTOID_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	5		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	53	50		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	36	33		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	33	33		
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	15	15		
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	11		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	26	26		
GOBP_TOLERANCE_INDUCTION	30	29		
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	8		Rejected!	
GOBP_T_CELL_TOLERANCE_INDUCTION	14		Rejected!	
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	1157		Rejected!	
GOBP_LEUKOCYTE_DIFFERENTIATION	666		Rejected!	
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	26	25		
GOBP_HYPERSENSITIVITY	15		Rejected!	
GOBP_ACUTE_INFLAMMATORY_RESPONSE	109	102		
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	97	94		
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	66	63		
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	7		Rejected!	
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	20	18		
GOBP_MONOCYTE_CHEMOTAXIS	60	59		
GOBP_MAST_CELL_CHEMOTAXIS	14		Rejected!	
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	16	15		
GOBP_SOMATIC_DIVERSIFICATION_OF_T_CELL_RECEPTOR_GENES	5		Rejected!	
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	245	239		
GOBP_PLATELET_DEGRANULATION	9		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	22	21		
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	12		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	5		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	7		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	7		Rejected!	
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GERMINAL_CENTER_FORMATION	5		Rejected!	
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	87	86		
GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	15	15		
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	58	58		
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	20	19		
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	8		Rejected!	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	51	48		
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	30	27		
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	5		Rejected!	
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	11		Rejected!	
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1642		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	464	455		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1086		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	233	233		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	48	48		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	159	159		
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	127	127		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	19	19		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	99	99		
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	45	45		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	22	22		
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	457	438		
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	139	133		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	312	302		
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	207	203		
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	48	46		
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	141	140		
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	295	281		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	77	73		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	178	168		
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	224	211		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	64	60		
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	108	102		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	23	21		
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	79	75		
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	74	71		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	17	17		
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	51	48		
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	64	60		
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	26	24		
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	37	35		
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	35	33		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	84	83		
GOBP_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	38	36		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	26	26		
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	9		Rejected!	
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	50	50		
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	20	19		
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	13		Rejected!	
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION	19	17		
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	7		Rejected!	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	141	136		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	56	53		
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	73	71		
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	520	375		
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	354	211		
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	13		Rejected!	
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	10		Rejected!	
GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	66	65		
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	129	127		
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	235	226		
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	59	57		
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	155	148		
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	32	32		
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	19	19		
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	33	32		
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	18	18		
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	369	362		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	117	115		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	186	183		
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	31	31		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	20	20		
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	5		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	8		Rejected!	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	37	34		
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	18	18		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	17		Rejected!	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	20	17		
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	11		Rejected!	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	71	67		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	27	24		
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	36	36		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	28	28		
GOBP_POSITIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_MATURE_B_CELL_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	6		Rejected!	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	53	52		
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	19	19		
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	21	21		
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	21	21		
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	9		Rejected!	
GOBP_RESPONSE_TO_ISCHEMIA	40	40		
GOBP_DESMOSOME_ORGANIZATION	10		Rejected!	
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION	5		Rejected!	
GOBP_REGIONALIZATION	389	363		
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	1046		Rejected!	
GOBP_HEART_MORPHOGENESIS	284	276		
GOBP_SKELETAL_MUSCLE_CONTRACTION	42	41		
GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	7		Rejected!	
GOBP_MUSCLE_SYSTEM_PROCESS	432	422		
GOBP_CIRCULATORY_SYSTEM_PROCESS	570		Rejected!	
GOBP_RENAL_SYSTEM_PROCESS	129	126		
GOBP_HEART_PROCESS	255	251		
GOBP_RESPIRATORY_SYSTEM_PROCESS	47	45		
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	235	232		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_BARORECEPTOR_FEEDBACK	7		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	55	52		
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	10		Rejected!	
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	7		Rejected!	
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	5		Rejected!	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	28	26		
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	6		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	127	118		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	32	29		
GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	26	24		
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	31	31		
GOBP_RENAL_WATER_HOMEOSTASIS	16	16		
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	13		Rejected!	
GOBP_RENAL_SODIUM_ION_TRANSPORT	14		Rejected!	
GOBP_RENAL_WATER_TRANSPORT	9		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLOMERULAR_FILTRATION	6		Rejected!	
GOBP_HEART_FIELD_SPECIFICATION	18	18		
GOBP_NOTCH_SIGNALING_PATHWAY_INVOLVED_IN_HEART_INDUCTION	5		Rejected!	
GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	11		Rejected!	
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	9		Rejected!	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	69	67		
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	28	27		
GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS	10		Rejected!	
GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	6		Rejected!	
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	87	85		
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	34	31		
GOBP_ENDOCARDIUM_DEVELOPMENT	13		Rejected!	
GOBP_ENDOTHELIUM_DEVELOPMENT	140	136		
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	20	20		
GOBP_ENDOCARDIUM_MORPHOGENESIS	7		Rejected!	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	20	19		
GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	5		Rejected!	
GOBP_SINOATRIAL_NODE_DEVELOPMENT	9		Rejected!	
GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT	6		Rejected!	
GOBP_BUNDLE_OF_HIS_DEVELOPMENT	5		Rejected!	
GOBP_HEART_VALVE_DEVELOPMENT	58	58		
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	28	28		
GOBP_MITRAL_VALVE_DEVELOPMENT	13		Rejected!	
GOBP_TRICUSPID_VALVE_DEVELOPMENT	8		Rejected!	
GOBP_AORTIC_VALVE_DEVELOPMENT	27	27		
GOBP_PULMONARY_VALVE_DEVELOPMENT	21	21		
GOBP_HEART_VALVE_MORPHOGENESIS	47	47		
GOBP_AORTIC_VALVE_MORPHOGENESIS	22	22		
GOBP_PULMONARY_VALVE_MORPHOGENESIS	17	17		
GOBP_HEART_VALVE_FORMATION	14		Rejected!	
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	8		Rejected!	
GOBP_MITRAL_VALVE_FORMATION	5		Rejected!	
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	52	52		
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	20	20		
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	40	40		
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	199	192		
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	151	145		
GOBP_CARDIAC_CHAMBER_FORMATION	14		Rejected!	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	83	78		
GOBP_CARDIAC_VENTRICLE_FORMATION	10		Rejected!	
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	20	19		
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	21	18		
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	17	16		
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	9		Rejected!	
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	21	19		
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	65	62		
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	41	39		
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	152	145		
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	5		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	12		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	51	51		
GOBP_CARDIOBLAST_PROLIFERATION	12		Rejected!	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	31	31		
GOBP_ENDOCARDIAL_CUSHION_FUSION	5		Rejected!	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	7		Rejected!	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	128	125		
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	88	85		
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	24	23		
GOBP_SEPTUM_PRIMUM_DEVELOPMENT	6		Rejected!	
GOBP_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS	5		Rejected!	
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	45	45		
GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	9		Rejected!	
GOBP_PANCREATIC_A_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	25	24		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	5		Rejected!	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	97	94		
GOBP_KERATINOCYTE_DEVELOPMENT	17	17		
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	12		Rejected!	
GOBP_METANEPHROS_MORPHOGENESIS	27	27		
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	8		Rejected!	
GOBP_CILIUM_MOVEMENT	219	196		
GOBP_PERICARDIUM_MORPHOGENESIS	9		Rejected!	
GOBP_CARDIAC_ENDOTHELIAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_CILIUM_MOVEMENT	42	38		
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	16		Rejected!	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY	17	16		
GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION	10		Rejected!	
GOBP_NORADRENERGIC_NEURON_DEVELOPMENT	5		Rejected!	
GOBP_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
